Customer ID,Recency,Frequency,Monetory,Cluster,PCA1,PCA2
15517.0,235,1,267.03,3,-1.6224168349531212,0.39529735060454163
15518.0,40,8,1942.45,2,1.5360545961548464,0.16047709110854405
15520.0,121,1,343.5,0,-1.0269018441542508,-0.40120615811446547
15521.0,36,8,3000.2,1,1.7660257674502857,0.25710492414967273
15522.0,89,2,398.84,0,-0.44976783043391705,-0.4202369513942455
15523.0,86,1,412.01000000000005,0,-0.7928391269147619,-0.6152224357830456
15524.0,26,1,440.0,0,-0.5120820681976052,-1.0539019514203591
15525.0,19,3,825.92,2,0.4605808362250393,-0.6129633891755757
15526.0,183,2,148.44,3,-1.3224839396446044,0.009111266592744279
15527.0,20,8,2429.78,1,1.72878582606138,0.07332524625992307
15528.0,256,1,229.33,3,-1.783852986172862,0.5111954052012105
15529.0,24,11,3995.23,1,2.2198767148790344,0.37814623822337423
15530.0,23,4,1502.35,2,0.9419585866086503,-0.3076063451349937
15531.0,90,2,2007.44,2,0.33872898263703693,0.05967865670477439
15532.0,27,4,1580.93,2,0.9504090045171761,-0.2621735884146346
15533.0,21,3,807.57,2,0.4412753236196409,-0.6042675036467696
15535.0,175,4,536.4,2,-0.19289986757425773,0.5513138989029536
15537.0,165,1,110.92,3,-1.761309973322082,-0.3944198019323456
15539.0,302,1,538.46,3,-1.556468992491008,1.1112526812942687
15540.0,13,1,213.3,0,-0.812630641203762,-1.364272600233007
15541.0,116,1,85.13000000000001,0,-1.6869522993426285,-0.8449862523327577
15543.0,290,1,127.86,3,-2.209917804944129,0.6007101578401185
15544.0,3,9,3546.71,1,2.0813973464541657,0.10141111699041866
15545.0,56,2,292.71999999999997,0,-0.4645324400434176,-0.7623151111650264
15547.0,32,14,4954.84,1,2.4968293981963283,0.6020967831842958
15549.0,79,3,1693.26,2,0.5642797356059781,0.05478950998830422
15550.0,39,4,575.63,2,0.4050924364238614,-0.46590076475849684
15551.0,275,1,436.06,3,-1.5479922875189123,0.8436190924895974
15552.0,189,1,90.12,3,-1.9617029897114315,-0.27143546041462097
15553.0,62,1,437.23,0,-0.6643093702593427,-0.7810256222471125
15554.0,161,1,217.2,3,-1.41687598329126,-0.2295906973973
15555.0,1,16,4805.17,1,2.7248415381608684,0.4126094929396914
15556.0,26,1,279.77,0,-0.7338125315426022,-1.1860173378501147
15557.0,30,1,473.65000000000003,0,-0.492541349071947,-1.001861174273668
15561.0,13,4,800.59,2,0.6745620636863218,-0.5679254912415297
15562.0,353,1,134.55,3,-2.4460445736158034,1.0962803451691239
15563.0,24,4,1400.44,2,0.903343785016212,-0.3205150830608593
15565.0,52,2,173.16,0,-0.704630244565806,-0.9457721318328948
15567.0,20,1,186.01,0,-0.9085221131469707,-1.3507124243641162
15568.0,46,3,758.29,2,0.30682947684243655,-0.4318899275467104
15569.0,40,5,1375.71,2,0.9953293730555965,-0.12197981071014598
15570.0,12,12,4165.52,1,2.363401326244641,0.3346279756349805
15571.0,13,4,650.4300000000001,2,0.5726970985670602,-0.6286204856386018
15572.0,27,7,2552.86,2,1.616152863250023,0.08845063248387587
15573.0,87,2,607.45,0,-0.23529943150891755,-0.3126474165352252
15574.0,179,4,702.25,2,-0.07738250574871186,0.6605411855045819
15576.0,303,1,940.6700000000001,3,-1.2870334605640197,1.2818919693760449
15577.0,34,3,258.88,0,-0.16998580922337025,-0.8371875232490916
15578.0,164,1,127.1,3,-1.6908573744299662,-0.3625409016306657
15579.0,304,2,348.6,3,-1.4063637299670568,1.181162293299789
15581.0,33,13,3679.9700000000003,1,2.283443305600149,0.4918126533966203
15582.0,26,3,682.9100000000001,2,0.33833426103788383,-0.6151065794429497
15584.0,25,4,725.11,2,0.5762846120787224,-0.505289874071393
15585.0,178,1,455.3,3,-1.1250057462491865,0.11600674950106109
15587.0,32,4,913.6800000000001,2,0.6606652688659743,-0.38431675371826934
15589.0,257,3,478.53000000000003,3,-0.7929480976820252,1.043798587679645
15592.0,48,1,388.58,0,-0.6641017710937583,-0.9222938015606921
15593.0,72,1,199.8,0,-1.0889968457805395,-0.9330762674486397
15594.0,17,5,1771.78,2,1.2147813995350933,-0.22350865439481785
15596.0,97,5,1406.59,2,0.7700956918840447,0.31948437191713436
15597.0,244,1,324.57,3,-1.564194071456818,0.5208834492098713
15598.0,55,1,240.68,0,-0.9275718972116079,-1.00858331851102
15599.0,28,2,761.74,0,0.12009992469364926,-0.6967528119252285
15601.0,13,14,6776.56,1,2.7292736487283404,0.5487068758975524
15602.0,23,9,1297.8700000000001,2,1.5050971808581073,-0.03998190022722648
15603.0,80,1,48.480000000000004,0,-1.8100238668188426,-1.2818960480129962
15604.0,54,1,216.39,0,-0.975446073118258,-1.0472079806954837
15605.0,32,5,1198.23,2,0.960691647947038,-0.22341363284177773
15606.0,3,9,2920.16,1,1.9859684672354019,0.04455098571053735
15607.0,163,1,104.76,3,-1.7808262334893523,-0.42624716625921394
15608.0,30,4,1093.68,2,0.7571709127182799,-0.34701388464093214
15609.0,127,1,298.48,0,-1.1205324053343175,-0.39639826582609794
15610.0,53,1,112.46000000000001,0,-1.2906295359227486,-1.2451056142254406
15611.0,11,13,1591.45,1,1.9630966008819135,0.0787507531728927
15612.0,92,2,195.15,0,-0.8119406504991649,-0.6057349406123633
15615.0,12,23,10399.74,1,3.374261697932251,0.87686458175695
15618.0,124,4,776.851,2,0.1999722173881619,0.27033152791868614
15619.0,12,1,336.40000000000003,0,-0.5855872253660606,-1.2390909756235355
15620.0,58,3,1553.18,2,0.608894097328062,-0.13071537999789062
15621.0,13,4,1293.03,2,0.9097534115534273,-0.42778960129820154
15622.0,45,9,3709.56,1,1.9294491332015122,0.4350502555645967
15623.0,142,1,301.03,0,-1.178507350616854,-0.27945063399669545
15624.0,118,4,588.13,2,0.08836032215231546,0.14323242660059468
15625.0,105,4,1534.26,2,0.612581535482731,0.32429077402786133
15626.0,76,2,675.8,0,-0.13744932213934788,-0.36543824073038617
15628.0,26,9,2870.2400000000002,1,1.882224292646314,0.21502293867682862
15630.0,47,2,1186.35,2,0.2587275396629114,-0.4222642690954172
15632.0,17,8,3285.31,1,1.889302570872089,0.1386689278279083
15634.0,19,1,243.55,0,-0.7726415211179531,-1.2798490540613265
15636.0,32,2,724.76,0,0.07912360988063813,-0.6807703697667697
15637.0,54,1,223.36,0,-0.959947876481194,-1.037973569659756
15639.0,136,1,425.32,0,-0.9843917184356591,-0.22438572493219
15640.0,18,15,12515.66,1,3.068933677042525,0.7952627434206833
15641.0,107,4,1887.2,2,0.7059142882747603,0.40010079324520964
15643.0,311,3,664.0,3,-0.8560714577083112,1.5515559648559831
15644.0,168,4,813.0,2,0.040006429651338625,0.6193923319816433
15645.0,20,1,612.01,0,-0.3254935871497864,-1.0033220033562458
15646.0,160,3,447.64000000000004,0,-0.4238170023920812,0.2840971354653049
15648.0,206,2,657.35,3,-0.6895582483927511,0.618518954994272
15649.0,163,2,816.0,3,-0.4054002349297861,0.35355599028485063
15651.0,262,3,646.3,3,-0.6663330762822769,1.1697376987189378
15652.0,93,1,337.74,0,-0.9191898822432175,-0.619811051623276
15653.0,117,2,877.4399999999999,0,-0.1792334199509598,0.02374141989750766
15654.0,11,2,922.53,2,0.284462029440361,-0.7705097943791823
15655.0,68,1,560.67,0,-0.5672913759456146,-0.6626221184159721
15656.0,47,4,748.5,2,0.5007176316146514,-0.32812830401251075
15657.0,24,1,30.0,0,-1.8076626222452747,-1.8460566282505675
15658.0,199,5,1024.1000000000001,2,0.19183390850938564,1.0050749579078069
15659.0,45,1,306.45,0,-0.7679423185875431,-1.0144641814412239
15660.0,27,9,1600.86,2,1.5914935662966232,0.051894008532385974
15661.0,224,2,309.8,3,-1.1327286906355838,0.5362508169778938
15663.0,108,1,138.14,0,-1.418274844819826,-0.7656934320243843
15664.0,52,1,386.43,0,-0.6833898027314582,-0.8933886609625251
15665.0,68,2,2242.01,2,0.48411152597045204,-0.07588416355605779
15667.0,41,1,301.32,0,-0.7596352309445984,-1.049912183301415
15668.0,189,1,76.32000000000001,3,-2.0423516750300266,-0.319488993813591
15669.0,42,4,684.34,2,0.47748250532550135,-0.39246976813599266
15670.0,298,1,173.05,3,-2.095429659700442,0.7497218768181418
15671.0,20,7,2657.13,2,1.6648027541540178,0.04674213797445042
15673.0,2,4,2881.02,2,1.3485503651961082,-0.2774314156387179
15674.0,67,5,2446.6,2,1.166056992813792,0.2524304846167504
15675.0,83,3,323.69,0,-0.26363126649993684,-0.3981134627766554
15676.0,20,3,3435.76,2,1.156030006836393,-0.18848908153873337
15677.0,51,1,657.23,0,-0.4189613863003066,-0.7459316406966824
15678.0,54,1,352.7,0,-0.73640621112953,-0.904779000652184
15679.0,26,4,781.28,2,0.6087335580114345,-0.47585614662828607
15680.0,11,3,1333.68,2,0.7288241933717922,-0.5339292204828612
15681.0,27,5,1426.16,2,1.0668571156536206,-0.21065333466304423
15683.0,119,1,193.75,0,-1.2987219118661495,-0.5833656623223255
15687.0,25,9,2993.1,1,1.9069432920107088,0.21965203268992733
15689.0,3,2,254.1,0,-0.3142048262684699,-1.2080134799961524
15690.0,102,2,239.76,0,-0.7527323682154554,-0.4694622130590885
15691.0,341,1,136.8,3,-2.3882489179718873,1.0095241446725953
15692.0,30,1,191.04,0,-0.9369136917155826,-1.2666350031891536
15694.0,27,14,6479.4,1,2.64925962627037,0.6424233733457265
15695.0,268,2,409.98,3,-1.1777949464986863,0.9537731027204142
15696.0,81,8,2736.46,1,1.5344384825626602,0.5735903541706541
15699.0,19,1,309.65,0,-0.6551502584012505,-1.2098433212370312
15700.0,174,2,696.68,3,-0.5285008283540507,0.39130162218618647
15701.0,75,4,1542.14,2,0.739373155401157,0.09685542228858544
15703.0,266,1,211.5,3,-1.8648462600921527,0.5639307491384494
15704.0,128,4,2293.62,2,0.7146542621698253,0.6173962119725763
15705.0,203,1,143.1,3,-1.794618903982093,-0.030488575419590998
15706.0,77,4,1060.56,2,0.5473820761182914,0.002658723603840231
15707.0,45,4,945.58,2,0.6236467737828855,-0.2750813164312439
15708.0,42,7,3364.2400000000002,1,1.6895019086318412,0.28364605901131035
15709.0,342,1,133.25,3,-2.4052087008536955,1.0095182849617408
15712.0,11,5,1072.3600000000001,2,0.9932312589998916,-0.4161131154276652
15713.0,145,2,356.7,0,-0.7364447731777325,-0.025482404793844508
15714.0,13,2,330.88,0,-0.22641676285143217,-1.0547118391778898
15716.0,147,4,1118.81,2,0.28363496297053464,0.5524676036426115
15717.0,236,1,150.3,3,-1.9073801093082459,0.23560488623698073
15719.0,153,13,5045.61,1,1.9412913912866365,1.4998759721930508
15720.0,26,1,598.73,0,-0.3611047307078131,-0.9639439502341882
15721.0,13,1,507.08,0,-0.38869342982046534,-1.1116747945056467
15722.0,110,5,2222.56,2,0.9407823154726612,0.5524783654385109
15723.0,425,1,203.1,4,-2.543323358081085,1.7654761834022532
15724.0,203,2,218.25,3,-1.217093064885816,0.27389552363647385
15725.0,17,1,415.25,0,-0.503163470245494,-1.1394826904582243
15727.0,10,7,5178.96,1,2.033869639747333,0.16565193450359839
15729.0,36,1,85.0,0,-1.3562874914466367,-1.4559172381156615
15730.0,124,3,1120.88,2,0.17541749815483126,0.27756458185556054
15732.0,36,2,294.12,0,-0.37934561230068486,-0.9135459735554113
15733.0,311,1,162.3,3,-2.180591835503114,0.8302714903962168
15734.0,116,2,1339.45,2,0.03244916229834218,0.13977047956484506
15737.0,16,8,1205.1200000000001,2,1.4012002463675843,-0.16226029590327926
15738.0,20,16,4812.42,1,2.646872709660372,0.5580416923306053
15739.0,245,1,449.12,3,-1.409255368711008,0.6233012010893043
15740.0,51,1,154.88,0,-1.1263572287643058,-1.167424807111618
15743.0,18,4,784.46,2,0.6438664611532543,-0.5357179927053543
15744.0,79,1,34.8,0,-1.964807352769489,-1.3842213158622059
15745.0,21,4,1094.59,2,0.7948622221007771,-0.41545075525444497
15746.0,136,1,196.88,0,-1.3613158625221804,-0.4489713691393832
15747.0,14,3,974.04,2,0.5622105061762603,-0.6029056906494861
15748.0,42,1,149.31,0,-1.106943018786835,-1.246751864009336
15749.0,40,3,44534.3,1,2.331223301102302,0.7137238712487991
15750.0,16,8,2465.48,1,1.7525161329085004,0.047066981048503057
15752.0,41,7,2637.38,2,1.5741461039235054,0.20481329311593532
15753.0,131,1,79.2,0,-1.7841224043607,-0.7513925773594285
15754.0,53,3,458.57,0,0.03126002561612715,-0.5253886794759788
15755.0,2,6,2364.25,2,1.55972275978077,-0.18457459295279666
15756.0,65,4,532.96,2,0.2596305429008861,-0.2899875458413908
15757.0,189,2,714.42,3,-0.5783087301220713,0.5131154870700435
15758.0,26,1,205.25,0,-0.8852869110662462,-1.2762714954569394
15759.0,220,3,253.04,3,-0.9516676893906866,0.5755489328529128
15762.0,79,2,583.75,0,-0.2216698444316142,-0.3853217506598399
15763.0,79,2,1086.92,2,0.08321619727127301,-0.20365912925475857
15764.0,1,6,3279.97,2,1.724576381858361,-0.09644799682545088
15766.0,184,1,315.06,3,-1.330197627468424,0.05434219282937806
15768.0,117,3,621.8299999999999,2,-0.08458330914349232,0.05195034138029465
15769.0,42,26,56252.72,1,4.1868291703902365,1.6524651440824805
15773.0,243,1,635.6800000000001,3,-1.230684148335048,0.70950184087185
15774.0,304,1,270.8,3,-1.9013957100597463,0.925931151829814
15775.0,129,1,104.9,0,-1.6393287850041287,-0.6853179082893658
15776.0,135,1,241.62,0,-1.2570721353625829,-0.3969584380797843
15777.0,7,4,1047.11,2,0.8311009931561276,-0.5352502011972438
15780.0,37,3,475.28000000000003,0,0.1150803612126617,-0.637036071012548
15781.0,27,3,345.46,0,0.00022320333996141495,-0.8064665009036457
15782.0,11,3,2614.7400000000002,2,1.0592551291804282,-0.33704598615353265
15783.0,12,1,246.3,0,-0.7381519134807472,-1.3299947802777718
15785.0,153,5,2328.9700000000003,2,0.7856075911816134,0.894294446471487
15786.0,48,3,4932.2,2,1.2175455603934502,0.13094795863739117
15787.0,28,3,948.05,2,0.49094663558450297,-0.503975522162682
15789.0,360,1,351.3,3,-2.0059840725669402,1.4291809533423747
15790.0,12,1,220.85,0,-0.7914843615905781,-1.3617722676152337
15791.0,45,2,1612.69,2,0.4176781376303406,-0.3477543373571791
15793.0,16,3,965.61,2,0.5496610364457895,-0.5901842995510268
15795.0,151,1,610.01,0,-0.8697767130690758,-0.004602480531036837
15796.0,19,8,2711.56,1,1.7867912056465918,0.09778762307674096
15797.0,97,4,2207.4,2,0.8242661633387232,0.36962511517546126
15799.0,77,3,884.14,2,0.2537236085716602,-0.15045040170594023
15800.0,109,2,699.08,0,-0.25754654616477185,-0.10371585614950751
15801.0,48,3,1063.95,2,0.4646789013181098,-0.3176384380773288
15802.0,144,1,451.42,0,-0.988351605581252,-0.1459498182935181
15803.0,53,1,415.82000000000005,0,-0.6516244150915842,-0.8643622233732485
15804.0,13,13,4206.39,1,2.43193675639856,0.3783022685734082
15805.0,25,17,5528.4800000000005,1,2.7466249410499817,0.6623745368837817
15806.0,48,3,784.58,2,0.31526020114295583,-0.40666774427039515
15807.0,52,3,903.9,2,0.36813070056313923,-0.33476782491653373
15808.0,192,4,3734.9700000000003,2,0.6889048143571532,1.248416574171806
15809.0,70,5,515.77,2,0.3898578331478674,-0.17976003851508754
15810.0,80,4,1391.98,2,0.668385666070991,0.1050554925540677
15811.0,24,6,2218.62,2,1.4373784575100754,-0.03528471834523094
15812.0,34,5,1801.14,2,1.1524240598094118,-0.08897337948106125
15813.0,209,2,1303.9099999999999,3,-0.36600716057076055,0.841601174864003
15814.0,18,4,1945.33,2,1.0894946555123983,-0.2701958798951351
15815.0,36,5,2100.6,2,1.2196308897304877,-0.028730172075942337
15819.0,51,4,1905.45,2,0.9426226124155574,-0.02442694399624074
15820.0,321,1,206.98,3,-2.1032467049386714,0.9773508373155397
15821.0,46,2,570.96,0,-0.09582519744583246,-0.6436196035190603
15822.0,182,2,885.47,3,-0.4440325356314687,0.5224263789644369
15823.0,667,1,15.0,4,-4.79614762965652,2.86721792593423
15825.0,174,1,532.94,3,-1.0312693669296327,0.13146074690614226
15826.0,58,3,1654.31,2,0.639852366873605,-0.11226927348413618
15827.0,75,14,1836.0900000000001,1,1.8313510056616014,0.639854660804617
15829.0,142,2,636.14,0,-0.44051476456214594,0.1205456148908205
15830.0,303,1,576.0,3,-1.5275743352668116,1.138568629253562
15831.0,1,3,801.76,2,0.5205855101826669,-0.7589998908554109
15832.0,256,1,836.79,3,-1.14973404525905,0.8890274254721672
15834.0,72,4,2233.75,2,0.933655557564766,0.18231795808136048
15835.0,46,4,954.09,2,0.62389946798668,-0.2648313320543176
15836.0,52,1,137.37,0,-1.1890154558944805,-1.1946595262675448
15837.0,184,1,391.98,3,-1.2232256750355899,0.1180801231958514
15838.0,13,19,33643.08,1,3.7796262370352425,1.1463594372930745
15839.0,82,3,1048.49,2,0.31664967371776626,-0.06245957679666688
15840.0,1,2,355.56,0,-0.14148052213266935,-1.1252966537899542
15841.0,74,4,1224.06,2,0.6301582585183167,0.02168164126229688
15843.0,100,1,118.95000000000002,0,-1.458014341074962,-0.8701670821360694
15844.0,48,1,130.73999999999998,0,-1.196558002320431,-1.2395513388616906
15845.0,19,8,3711.77,1,1.9409364072884479,0.18963315739793135
15847.0,290,2,389.27,3,-1.2943238047962686,1.1065280385386846
15850.0,21,2,238.85,0,-0.4190428759544441,-1.088690397257245
15852.0,188,2,160.71,3,-1.304445314488112,0.07035645903182744
15853.0,53,1,110.8,0,-1.2978675725057476,-1.249418309854763
15854.0,88,12,2974.65,1,1.883255843432878,0.8160950498362759
15855.0,96,5,712.24,2,0.4403889498594377,0.11293321997817368
15856.0,34,27,16387.57,1,3.64763091935003,1.2468317851820203
15857.0,20,1,297.0,0,-0.6797090142551399,-1.2143769361130103
15858.0,17,5,1438.85,2,1.1126302847563576,-0.28437414756895396
15860.0,42,8,977.21,2,1.1906399758743116,-0.025135149223225135
15861.0,14,8,3165.36,1,1.8834703616895614,0.10489561839945573
15862.0,114,4,832.88,2,0.27555539758704334,0.21437264576432405
15863.0,27,2,68.84,0,-1.0498055144863665,-1.403926088031903
15864.0,24,6,1936.3200000000002,2,1.370575606742431,-0.07508838046108775
15865.0,2,3,895.13,2,0.570477142450451,-0.719173151957015
15866.0,103,1,230.53,0,-1.1474860015972184,-0.654844307693558
15867.0,24,15,3812.64,1,2.4604322195718797,0.4932911052887027
15869.0,160,2,149.64,3,-1.223276871487311,-0.16406406578504806
15870.0,153,1,354.09000000000003,0,-1.1445957302195662,-0.1481511936096487
15872.0,16,2,360.93,0,-0.19627833660557575,-1.0064559674008855
15874.0,129,7,4405.88,1,1.461527675107594,1.0264599057426498
15877.0,19,2,493.28,0,-0.05565799862974776,-0.8923707989115369
15880.0,578,1,343.28000000000003,4,-2.9203756958112894,3.0860253590837186
15881.0,314,5,501.39000000000004,3,-0.6347913382363466,1.673973665046239
15882.0,200,4,516.36,3,-0.3151275890497246,0.7309714956250535
15883.0,152,2,396.48,0,-0.7136576831756921,0.05879094163261845
15885.0,124,3,379.35,0,-0.3557767827459493,-0.038941037768249004
15886.0,62,1,181.09,0,-1.095603467385463,-1.0380069384230142
15888.0,82,1,168.31,0,-1.214191414967037,-0.9066777250353153
15889.0,187,2,446.87,3,-0.8000326470503035,0.3608051619942789
15891.0,228,1,524.52,3,-1.262774761084548,0.538889747137184
15894.0,255,2,263.55,3,-1.3402724473931529,0.7256704146183539
15895.0,151,1,179.17,3,-1.4694989338848086,-0.36193963555380604
15897.0,196,2,222.05,3,-1.179656469069519,0.2255057243062623
15898.0,121,5,1388.88,2,0.6644557565396683,0.49892617863299404
15899.0,547,1,56.25,4,-3.672980247215823,2.324513127670415
15900.0,25,1,351.11,0,-0.6184839024778302,-1.1273996034782194
15901.0,18,3,363.88,0,0.06294534869028603,-0.8599890538511913
15903.0,11,7,5126.76,1,2.024753117791623,0.17031938594940058
15904.0,333,1,164.68,3,-2.2646229953599435,1.0023897826194097
15906.0,21,7,1567.69,2,1.4016694510059204,-0.09994320487152046
15907.0,178,3,967.45,2,-0.12050338038745967,0.6466124030482638
15909.0,175,1,191.94,3,-1.5352920171728215,-0.15875556907797483
15910.0,17,8,1232.18,2,1.4079537192441767,-0.1481369020115102
15912.0,180,2,264.62,3,-1.02759652159005,0.15451807143493418
15916.0,18,8,1528.09,2,1.509432567800113,-0.07757255082508051
15917.0,190,1,123.1,3,-1.8141435393737082,-0.17341454588784413
15918.0,273,2,334.23,3,-1.298555985848014,0.9323162115762651
15919.0,21,2,639.89,0,0.06361961101493908,-0.8011018538558378
15920.0,126,4,167.5,0,-0.5594800626287982,-0.16197999129132581
15921.0,174,1,336.03000000000003,3,-1.257224400615092,-0.00317179812514221
15922.0,698,1,369.5,4,-3.3814406556451666,4.023235793150375
15923.0,667,1,127.08,4,-3.7746529813217737,3.475863026678422
15925.0,196,1,207.15,3,-1.5850226653648214,0.023700844150172727
15930.0,276,1,426.63,3,-1.5628465446561117,0.844867784558369
15932.0,2,8,2495.87,1,1.8165261018953398,-0.056185336047019696
15933.0,23,3,1107.46,2,0.5879084786216328,-0.4966990912497073
15935.0,7,2,416.86,0,-0.08842796539730291,-1.0330894185616575
15937.0,184,1,145.35,3,-1.7083011694411,-0.17094618119280375
15938.0,114,5,404.58,2,0.08860363989145156,0.0851157960508213
15939.0,5,15,6115.01,1,2.7710946005120367,0.4865065149655844
15940.0,343,1,35.8,3,-3.0449196586727236,0.6384537493918057
15942.0,135,1,337.44,0,-1.0936134584840824,-0.2995635833750491
15944.0,130,1,325.1,0,-1.0911408838062764,-0.34858742809597976
15945.0,455,1,181.0,4,-2.723881121339072,1.9608756358023773
15947.0,84,1,1708.24,0,-0.08704647820490885,-0.21488335201951655
15948.0,45,2,955.24,2,0.1607068466011903,-0.5008675402229744
15949.0,18,2,364.72,0,-0.1994477490396349,-0.9881455838123844
15950.0,80,4,1765.51,2,0.7850486713579561,0.17456771831243126
15951.0,287,2,708.22,3,-0.9885562315748931,1.25841765085169
15952.0,183,4,806.57,2,-0.026026938002523762,0.7315384513371129
15953.0,6,8,1659.3799999999999,2,1.5995962554481469,-0.14504265507807662
15955.0,26,14,4416.26,1,2.465186703450291,0.5226463525351105
15957.0,122,1,428.89,0,-0.9223003255262132,-0.32878120213316636
15958.0,76,1,104.35,0,-1.4223290677431952,-1.0912905191743212
15963.0,21,2,470.76,0,-0.08684344740743948,-0.890753428145591
15965.0,19,4,845.64,2,0.6765584105248864,-0.5061394746333351
15967.0,25,2,418.83,0,-0.1606846573774175,-0.8943531320672595
15969.0,51,3,666.1,2,0.2225483158027009,-0.43161072908424886
15970.0,100,1,314.1,0,-0.9837146072122476,-0.5875613829574926
15971.0,2,12,4199.85,1,2.4088568819296605,0.2607179166562306
15973.0,486,1,307.82000000000005,4,-2.592637711057921,2.352157426014549
15974.0,6,7,3442.15,1,1.8498746234024868,0.015623074441384275
15975.0,86,1,371.01,0,-0.8441828538963945,-0.6458149679438967
15976.0,167,2,430.94,3,-0.7349663839972702,0.19758570706201803
15977.0,19,2,1054.73,2,0.31702125352939414,-0.6703144216750518
15978.0,79,1,1098.78,0,-0.28287304833558663,-0.3820613184151945
15980.0,2,3,2398.86,2,1.0542377415002133,-0.430930311894455
15981.0,7,8,3408.48,1,1.9487976814011077,0.07312416600109167
15983.0,23,4,1475.02,2,0.9329487632452825,-0.3129747382613053
15984.0,72,10,2837.67,1,1.773368969472275,0.6053976028086733
15985.0,125,2,1142.42,2,-0.08290796401690559,0.16193112244826088
15986.0,91,1,168.12,0,-1.252026065034886,-0.8383262622171531
15987.0,14,7,1451.28,2,1.3928016631237494,-0.175922905261905
15988.0,21,1,158.03,0,-0.9922548725395296,-1.3905041459800027
15990.0,46,2,792.11,0,0.06470781376449411,-0.5479679709430484
15992.0,182,1,41.989999999999995,3,-2.3016146742360624,-0.5446636203551058
15993.0,18,7,2797.57,2,1.6983719063766005,0.04654506777074909
15994.0,56,1,427.07,0,-0.6509733915043847,-0.8336760600534747
15996.0,2,6,1060.68,2,1.166346341735641,-0.4189631235063177
15998.0,89,5,3089.97,2,1.1895287181831302,0.4886030570218694
16000.0,152,3,12393.7,2,1.2391466549140238,1.1941583477008608
16003.0,61,5,2735.37,2,1.245680666441501,0.23927675958289057
16005.0,14,4,615.39,2,0.5414022539800006,-0.6371677166527625
16006.0,6,1,101.4,0,-1.146295889367828,-1.6337788974166325
16007.0,5,4,1701.94,2,1.077744147852667,-0.4084897313755068
16008.0,25,3,478.78,0,0.16838696916962934,-0.726467015704871
16009.0,24,4,992.71,2,0.7345029095387067,-0.421116855015584
16010.0,129,3,407.5,0,-0.3414260286432976,0.020106781779301558
16011.0,3,16,3362.71,1,2.541308852120053,0.32345262448345924
16012.0,156,3,1415.29,2,0.15729540973295597,0.5899481849457767
16013.0,3,47,37130.6,1,4.671434937437364,1.4909598215059308
16014.0,65,3,662.38,2,0.1618060103916146,-0.326411414586924
16015.0,28,3,705.39,2,0.34593143817437255,-0.5903810550560896
16016.0,16,8,1508.76,2,1.5114700730315607,-0.09655736748524742
16017.0,49,1,211.88,0,-0.9650284916159503,-1.091497890209808
16018.0,5,2,408.90000000000003,0,-0.08958799554887649,-1.053979447597146
16019.0,48,9,3786.2400000000002,1,1.9270664406322933,0.46392881619290016
16020.0,18,3,851.01,2,0.4794021765121537,-0.6118483432381063
16022.0,262,1,628.28,3,-1.315134451694394,0.8510721326895166
16023.0,48,3,719.81,2,0.27300373037852566,-0.4318457458854192
16024.0,14,1,251.24,0,-0.7367239361374176,-1.3089450981831254
16025.0,61,1,439.65999999999997,0,-0.657451213152688,-0.7870386927848123
16026.0,45,1,236.09,0,-0.8955625400921605,-1.090505130555643
16027.0,70,6,934.62,2,0.8225780495288544,0.0629672758199749
16029.0,31,63,81024.84,1,5.202160457266339,2.061782694894665
16030.0,284,1,331.24,3,-1.719938058250865,0.8320620832657496
16031.0,124,2,548.94,0,-0.4382266580718491,-0.05988059805968073
16033.0,6,20,8816.4,1,3.1956967886504817,0.7229557979591928
16034.0,40,3,437.7,0,0.06229007663612875,-0.6381922579627849
16036.0,89,2,758.92,0,-0.13441661144685169,-0.2323387820175539
16037.0,131,3,855.02,2,0.013596259508407855,0.2518413120769034
16038.0,179,3,471.78000000000003,3,-0.4767884744000257,0.4444237041860538
16040.0,150,3,1313.55,2,0.14554210868286604,0.5223486064273837
16041.0,91,3,3166.4,2,0.8218250253398937,0.32943775845703427
16042.0,23,5,1197.27,2,0.9975816094973762,-0.29232797676641425
16043.0,6,4,773.99,2,0.6869873458560807,-0.6312179761011846
16045.0,3,4,1340.7,2,0.9689448603994281,-0.493515296227266
16048.0,698,2,256.44,4,-3.1888154194793623,4.098281572491282
16049.0,42,3,1111.79,2,0.5111140219096693,-0.35056715678264
16050.0,175,1,137.9,3,-1.6966756622564518,-0.25491404145031604
16052.0,56,1,362.06,0,-0.7318646539043716,-0.881874130041435
16053.0,94,2,1511.95,2,0.18303507088719503,0.00730802089207171
16054.0,147,1,783.9,0,-0.7302169510770478,0.03815481935203065
16055.0,281,1,134.8,3,-2.1468737463827,0.5473794129447471
16056.0,47,1,664.85,0,-0.39673863659447295,-0.7730881654042553
16057.0,6,7,2263.12,2,1.644010441455763,-0.10703858214668219
16059.0,73,6,1459.8600000000001,2,1.0289647492276144,0.2162385270966268
16062.0,7,4,1153.62,2,0.8786297916912278,-0.5069307475223709
16063.0,262,1,335.32,3,-1.6228072831162923,0.6677490366925757
16065.0,455,1,372.09,4,-2.3713721115306465,2.170913820669867
16066.0,18,5,1521.87,2,1.136016974764463,-0.260340054552903
16070.0,24,2,852.15,2,0.19168098024960967,-0.6944997933858668
16071.0,46,1,326.24,0,-0.7414501858330488,-0.9885797483217641
